#   Time, ps   E_tot           T, K       Box-X
  348.800000  -190.402100  120.215485    4.886337
  348.900000  -214.292847  117.125389    4.886335
  349.000000  -159.404053  123.454788    4.886326
  349.100000  -129.216919  124.051399    4.886318
  349.200000  -141.270264  122.649338    4.886311
  349.300000  -174.565186  118.666153    4.886300
  349.400000  -164.644775  117.615974    4.886291
  349.500000  -175.202393  118.580688    4.886284
  349.600000  -169.305054  119.567154    4.886266
  349.700000  -146.979492  121.905151    4.886248
  349.800000  -172.964844  118.099846    4.886231
  349.900000  -207.822388  114.186829    4.886221
  350.000000  -198.067627  113.825600    4.886215
  350.100000  -172.395142  115.883347    4.886226
  350.200000  -177.399414  117.010422    4.886235
  350.300000  -178.455444  118.967171    4.886233
  350.400000  -182.045532  118.494873    4.886224
  350.500000  -192.183838  116.181305    4.886222
  350.600000  -193.985840  117.539925    4.886224
  350.700000  -151.881592  123.182419    4.886223
  350.800000  -177.395752  119.490967    4.886221
  350.900000  -183.567261  119.869263    4.886220
  351.000000  -213.187378  115.841263    4.886218
  351.100000  -203.089844  114.592567    4.886226
  351.200000  -161.878662  121.301613    4.886239
  351.300000  -164.875488  119.898895    4.886242
  351.400000  -200.347900  115.840714    4.886246
  351.500000  -188.929443  117.371193    4.886239
  351.600000  -191.317261  116.580750    4.886231
  351.700000  -185.234497  117.643372    4.886220
  351.800000  -202.162964  115.100403    4.886208
  351.900000  -176.347290  116.337402    4.886198
  352.000000  -170.996826  118.235291    4.886192
  352.100000  -164.125244  118.535446    4.886178
  352.200000  -168.466187  118.686150    4.886169
  352.300000  -176.675781  118.607819    4.886159
  352.400000  -189.272339  117.940086    4.886148
  352.500000  -199.965088  119.424942    4.886133
  352.600000  -191.660645  118.105217    4.886117
  352.700000  -163.001343  121.426498    4.886115
  352.800000  -167.757324  122.404121    4.886113
  352.900000  -169.443970  118.332848    4.886113
  353.000000  -173.476929  119.339378    4.886132
  353.100000  -176.802246  119.946167    4.886139
  353.200000  -183.657104  120.639038    4.886142
  353.300000  -221.955933  116.966553    4.886137
  353.400000  -217.715332  117.605164    4.886130
  353.500000  -226.471069  115.552963    4.886125
  353.600000  -203.196289  117.645149    4.886123
  353.700000  -165.290405  123.940361    4.886119
  353.800000  -171.320679  121.842392    4.886112
  353.900000  -180.321045  122.147438    4.886108
  354.000000  -179.425293  120.403389    4.886104
  354.100000  -167.585083  121.263321    4.886112
  354.200000  -196.554932  117.724213    4.886117
  354.300000  -198.430664  116.465637    4.886122
  354.400000  -191.248901  116.987251    4.886127
  354.500000  -198.835083  115.839073    4.886131
  354.600000  -217.480713  116.411697    4.886126
  354.700000  -212.873657  116.739708    4.886114
  354.800000  -226.855103  116.580147    4.886096
  354.900000  -199.432007  117.999443    4.886080
  355.000000  -239.286621  113.510292    4.886069
  355.100000  -227.033447  113.467308    4.886062
  355.200000  -225.801392  115.423370    4.886055
  355.300000  -219.545776  117.622879    4.886035
  355.400000  -185.462158  120.331871    4.886014
  355.500000  -174.111328  119.471405    4.885999
  355.600000  -164.562988  121.087196    4.885995
  355.700000  -203.636475  117.554367    4.885987
  355.800000  -180.312012  117.962494    4.885986
  355.900000  -190.412598  119.600121    4.885990
  356.000000  -184.914673  119.979767    4.885986
  356.100000  -167.238770  121.326462    4.885984
  356.200000  -148.895508  123.756470    4.885986
  356.300000  -109.777954  129.370163    4.885983
  356.400000  -120.001343  126.793259    4.885980
  356.500000  -165.971558  121.456490    4.885979
  356.600000  -165.848633  121.404243    4.885977
  356.700000  -199.222412  117.220726    4.885978
  356.800000  -159.947266  121.781837    4.885981
  356.900000  -154.176392  121.849731    4.885983
  357.000000  -138.486694  123.800262    4.885982
  357.100000  -130.639038  122.696716    4.885978
  357.200000  -148.916870  121.745064    4.885974
  357.300000  -131.262207  122.388336    4.885967
  357.400000  -146.578125  120.032997    4.885969
  357.500000  -177.400146  118.937805    4.885963
  357.600000  -189.510132  117.951797    4.885947
  357.700000  -213.184937  114.819138    4.885930
  357.800000  -214.668945  114.854607    4.885914
  357.900000  -232.039917  114.269035    4.885897
  358.000000  -206.207520  116.078995    4.885880
  358.100000  -185.550415  117.413681    4.885877
  358.200000  -169.895752  119.351219    4.885880
  358.300000  -166.833374  121.624672    4.885883
  358.400000  -190.719482  118.200363    4.885884
  358.500000  -216.666138  116.682083    4.885881
  358.600000  -179.526245  121.790825    4.885870
  358.700000  -222.199219  114.351868    4.885861
  358.800000  -246.951538  113.289406    4.885851
  358.900000  -233.474365  112.763031    4.885840
  359.000000  -199.615234  116.519714    4.885836
  359.100000  -196.615723  116.335091    4.885830
  359.200000  -223.431885  113.386314    4.885821
  359.300000  -214.647949  115.287849    4.885803
  359.400000  -193.463989  118.436813    4.885782
  359.500000  -193.794800  116.797981    4.885763
  359.600000  -177.185791  119.661415    4.885756
  359.700000  -185.307129  119.548927    4.885749
  359.800000  -193.393066  117.195366    4.885746
  359.900000  -169.076416  120.105408    4.885747
  360.000000  -162.460449  119.001480    4.885751
  360.100000  -189.567993  116.871399    4.885761
  360.200000  -186.003174  117.042686    4.885762
  360.300000  -148.205566  121.607788    4.885771
  360.400000  -168.036865  119.642876    4.885774
  360.500000  -215.871948  115.572998    4.885773
  360.600000  -220.631836  114.886871    4.885766
  360.700000  -210.105835  116.057266    4.885755
  360.800000  -223.235107  115.580582    4.885740
  360.900000  -194.676025  117.625977    4.885719
  361.000000  -224.742065  114.173630    4.885710
  361.100000  -204.775757  115.769562    4.885695
  361.200000  -192.367432  115.385757    4.885692
  361.300000  -187.430664  116.192696    4.885691
  361.400000  -162.793335  118.467133    4.885688
  361.500000  -180.877808  117.648239    4.885681
  361.600000  -196.972412  114.545883    4.885670
  361.700000  -190.526489  116.101471    4.885658
  361.800000  -149.821899  119.405121    4.885648
  361.900000  -158.808838  118.946846    4.885642
  362.000000  -136.949341  122.175606    4.885633
  362.100000  -123.110962  122.270462    4.885631
  362.200000  -109.074341  122.716003    4.885641
  362.300000  -114.882080  121.946045    4.885663
  362.400000  -102.158691  125.503723    4.885673
  362.500000  -98.202148  125.992447    4.885674
  362.600000  -153.807617  119.395988    4.885669
  362.700000  -165.884644  117.948166    4.885657
  362.800000  -155.281250  118.708199    4.885652
  362.900000  -162.700073  119.214020    4.885649
  363.000000  -141.020508  121.426094    4.885644
  363.100000  -98.128418  124.495308    4.885651
  363.200000  -143.496704  119.286346    4.885667
  363.300000  -143.002563  119.988533    4.885681
  363.400000  -179.132446  116.472908    4.885690
  363.500000  -188.477661  116.315620    4.885698
  363.600000  -200.681519  114.295723    4.885701
  363.700000  -184.526855  117.747742    4.885704
  363.800000  -166.216919  121.177483    4.885698
  363.900000  -153.074219  123.020607    4.885688
  364.000000  -163.114380  121.091415    4.885680
  364.100000  -149.240845  121.764183    4.885679
  364.200000  -155.105347  121.878578    4.885681
  364.300000  -134.933960  125.261879    4.885679
  364.400000  -105.773560  127.525169    4.885680
  364.500000  -122.449951  126.903015    4.885681
  364.600000  -133.003784  125.599342    4.885678
  364.700000  -135.552490  124.030846    4.885679
  364.800000  -129.634277  123.879036    4.885680
  364.900000  -157.171021  119.651176    4.885686
  365.000000  -152.751709  119.180054    4.885691
  365.100000  -134.600342  122.030838    4.885693
  365.200000  -133.052002  122.036041    4.885689
  365.300000  -147.560425  119.414932    4.885689
  365.400000  -142.760620  123.563728    4.885680
  365.500000  -135.328491  122.403244    4.885665
  365.600000  -129.661621  123.937759    4.885660
  365.700000  -134.908936  123.691551    4.885655
  365.800000  -136.119263  124.769974    4.885651
  365.900000  -158.008545  121.688591    4.885644
  366.000000  -190.243286  118.936905    4.885638
  366.100000  -190.388794  119.218384    4.885620
  366.200000  -172.027344  120.448219    4.885608
  366.300000  -163.644653  121.420601    4.885601
  366.400000  -146.059204  124.125488    4.885596
  366.500000  -142.506348  124.761131    4.885588
  366.600000  -157.915527  121.990288    4.885582
  366.700000  -163.127808  120.211655    4.885581
  366.800000  -151.942627  123.499428    4.885576
  366.900000  -165.972534  118.730217    4.885569
  367.000000  -161.481812  120.581818    4.885568
  367.100000  -157.176514  120.065605    4.885563
  367.200000  -161.155151  119.237747    4.885561
  367.300000  -163.409058  120.051971    4.885557
  367.400000  -146.532959  121.411255    4.885555
  367.500000  -119.055664  124.835037    4.885554
  367.600000  -120.789917  124.856056    4.885557
  367.700000  -92.848145  129.296188    4.885555
  367.800000  -155.371704  123.820084    4.885550
  367.900000  -135.161621  125.402428    4.885542
  368.000000  -166.019409  121.583702    4.885540
  368.100000  -151.820801  121.787445    4.885546
  368.200000  -166.121338  120.437355    4.885558
  368.300000  -139.984497  124.669685    4.885566
  368.400000  -150.055176  122.787529    4.885576
  368.500000  -157.185425  123.764610    4.885584
  368.600000  -208.460327  118.027802    4.885583
  368.700000  -185.078613  120.185425    4.885582
  368.800000  -209.466431  117.416962    4.885579
  368.900000  -191.857788  118.111816    4.885581
  369.000000  -200.580566  117.179611    4.885584
  369.100000  -167.026001  122.047890    4.885584
  369.200000  -188.867920  121.441978    4.885580
  369.300000  -201.408447  119.797226    4.885571
  369.400000  -202.977539  118.896744    4.885563
  369.500000  -236.118286  114.756081    4.885558
  369.600000  -241.505615  114.942268    4.885548
  369.700000  -255.501343  113.264359    4.885533
  369.800000  -252.737793  113.435349    4.885516
  369.900000  -253.472290  115.296967    4.885492
  370.000000  -256.784180  113.099739    4.885467
  370.100000  -230.117188  115.643944    4.885453
  370.200000  -228.218872  114.790527    4.885444
  370.300000  -214.826660  116.585350    4.885443
  370.400000  -227.557007  115.622688    4.885444
  370.500000  -198.027954  118.809639    4.885442
  370.600000  -219.906982  116.007927    4.885444
  370.700000  -224.957031  117.813530    4.885437
  370.800000  -211.447754  119.028046    4.885425
  370.900000  -204.821899  116.835732    4.885422
  371.000000  -189.737183  117.408089    4.885438
  371.100000  -193.966431  119.712708    4.885448
  371.200000  -191.124634  120.163063    4.885444
  371.300000  -201.097290  120.939247    4.885431
  371.400000  -175.973999  122.625717    4.885410
  371.500000  -155.336914  122.626846    4.885404
  371.600000  -156.861694  121.053482    4.885407
  371.700000  -171.715942  120.252388    4.885417
  371.800000  -196.335571  119.078537    4.885417
  371.900000  -203.608887  118.437531    4.885413
  372.000000  -218.028809  114.720360    4.885409
  372.100000  -224.870483  114.307281    4.885408
  372.200000  -239.158752  112.452423    4.885403
  372.300000  -208.430420  116.032692    4.885393
  372.400000  -198.468994  115.784180    4.885381
  372.500000  -186.195557  116.629936    4.885374
  372.600000  -188.105469  116.955551    4.885363
  372.700000  -179.245483  116.461082    4.885357
  372.800000  -169.680542  116.564415    4.885363
  372.900000  -161.226685  119.686691    4.885370
  373.000000  -171.318481  120.489738    4.885365
  373.100000  -157.896240  119.789238    4.885359
  373.200000  -165.475220  118.341209    4.885362
  373.300000  -140.131592  124.121582    4.885364
  373.400000  -132.471313  125.369766    4.885354
  373.500000  -122.081177  125.294983    4.885347
  373.600000  -98.045288  124.708649    4.885362
  373.700000  -118.035400  123.597969    4.885386
  373.800000  -179.134277  116.888596    4.885403
  373.900000  -191.769165  116.074936    4.885419
  374.000000  -180.063721  119.334129    4.885422
  374.100000  -176.079346  120.006897    4.885415
  374.200000  -175.525513  118.240829    4.885408
  374.300000  -165.570801  120.471481    4.885402
  374.400000  -188.710205  118.023750    4.885392
  374.500000  -202.458252  114.978188    4.885386
  374.600000  -204.012085  115.894089    4.885385
  374.700000  -202.031738  117.440063    4.885381
  374.800000  -194.756470  119.234856    4.885372
  374.900000  -198.101929  118.324753    4.885365
  375.000000  -194.682251  118.357811    4.885364
  375.100000  -212.070801  115.467285    4.885367
  375.200000  -183.569214  119.326210    4.885378
  375.300000  -154.651855  123.064545    4.885383
  375.400000  -177.462280  118.846436    4.885387
  375.500000  -146.272583  122.770561    4.885392
  375.600000  -144.234253  124.500160    4.885391
  375.700000  -175.882324  122.063789    4.885385
  375.800000  -137.800781  123.610222    4.885384
  375.900000  -145.851074  121.206017    4.885404
  376.000000  -169.582886  118.154579    4.885435
  376.100000  -189.072632  119.371872    4.885451
  376.200000  -176.847900  121.393745    4.885448
  376.300000  -171.636108  117.818596    4.885446
  376.400000  -177.843140  118.456177    4.885445
  376.500000  -209.563477  114.029610    4.885436
  376.600000  -215.318359  112.751305    4.885429
  376.700000  -219.146118  113.234970    4.885419
  376.800000  -228.065125  110.747414    4.885412
  376.900000  -216.633423  112.877052    4.885406
  377.000000  -206.684326  115.225006    4.885397
  377.100000  -222.698486  113.599480    4.885388
  377.200000  -232.298645  112.079353    4.885380
  377.300000  -178.573853  118.151962    4.885377
  377.400000  -165.593018  118.614243    4.885377
  377.500000  -118.327759  124.771790    4.885382
  377.600000  -125.852051  125.490410    4.885381
  377.700000  -135.466675  124.414276    4.885374
  377.800000  -150.333740  121.209991    4.885366
  377.900000  -158.264038  119.820709    4.885365
  378.000000  -153.992554  120.083275    4.885361
  378.100000  -157.481689  120.283012    4.885355
  378.200000  -145.782104  121.301628    4.885343
  378.300000  -157.080811  119.823753    4.885331
  378.400000  -176.405640  117.055382    4.885318
  378.500000  -182.417969  116.583389    4.885313
  378.600000  -205.965332  114.031143    4.885308
  378.700000  -167.424927  118.166168    4.885310
  378.800000  -161.466309  117.845016    4.885316
  378.900000  -169.295898  117.726593    4.885323
  379.000000  -143.548462  120.525986    4.885326
  379.100000  -157.789795  119.667297    4.885325
  379.200000  -148.674561  119.235313    4.885328
  379.300000  -140.865234  119.659027    4.885335
  379.400000  -128.192139  122.573792    4.885344
  379.500000  -118.600464  121.395531    4.885355
  379.600000  -89.630249  125.497894    4.885376
  379.700000  -91.907349  127.720268    4.885384
  379.800000  -129.610596  122.514763    4.885384
  379.900000  -159.371460  118.465981    4.885384
  380.000000  -165.683838  117.312386    4.885382
  380.100000  -142.358887  119.925323    4.885378
  380.200000  -113.428223  122.190865    4.885375
  380.300000  -135.873291  120.007927    4.885371
  380.400000  -136.078735  120.604095    4.885363
  380.500000  -144.136475  118.748665    4.885355
  380.600000  -161.570801  117.548912    4.885348
  380.700000  -174.781616  115.955383    4.885338
  380.800000  -142.220825  118.512604    4.885338
  380.900000  -139.519653  119.580322    4.885338
  381.000000  -136.849854  119.994835    4.885333
  381.100000  -124.276978  122.336136    4.885326
  381.200000  -127.990112  121.111237    4.885316
  381.300000  -135.523682  119.507973    4.885312
  381.400000  -138.560791  120.698532    4.885308
  381.500000  -118.914673  121.770889    4.885307
  381.600000  -107.435791  123.049538    4.885315
  381.700000  -111.296021  122.340332    4.885326
  381.800000  -131.604492  120.944771    4.885334
  381.900000  -113.414917  122.611938    4.885337
  382.000000  -122.449707  123.879448    4.885329
  382.100000  -109.850586  123.460953    4.885316
  382.200000  -98.348633  124.320526    4.885310
  382.300000  -128.388062  121.076782    4.885311
  382.400000  -168.362549  117.681686    4.885306
  382.500000  -164.449341  117.116013    4.885304
  382.600000  -171.997681  117.754387    4.885306
  382.700000  -152.449341  119.996422    4.885304
  382.800000  -120.604614  123.182022    4.885308
  382.900000  -113.676758  124.873886    4.885313
  383.000000  -119.365967  125.151817    4.885317
  383.100000  -113.494019  124.187988    4.885323
  383.200000  -111.267944  123.343391    4.885341
  383.300000  -138.088013  123.035683    4.885357
  383.400000  -150.278931  124.656281    4.885349
  383.500000  -154.431519  122.417824    4.885334
  383.600000  -148.638062  121.882629    4.885329
  383.700000  -167.062256  118.998604    4.885333
  383.800000  -185.092163  118.313812    4.885345
  383.900000  -165.416382  122.162163    4.885344
  384.000000  -154.956909  120.589226    4.885346
  384.100000  -159.827881  120.387474    4.885358
  384.200000  -176.852173  118.391075    4.885361
  384.300000  -143.740601  121.213554    4.885369
  384.400000  -146.298218  120.952263    4.885370
  384.500000  -180.513550  119.021973    4.885362
  384.600000  -204.602905  114.608871    4.885346
  384.700000  -216.352051  112.830849    4.885336
  384.800000  -219.625366  112.328270    4.885325
  384.900000  -224.395325  112.113342    4.885318
  385.000000  -222.700195  114.243301    4.885309
  385.100000  -211.953613  114.527092    4.885297
  385.200000  -172.546631  119.566246    4.885294
  385.300000  -171.218140  122.328972    4.885285
  385.400000  -186.230957  118.994003    4.885274
  385.500000  -160.343750  121.671356    4.885273
  385.600000  -158.970581  123.580597    4.885270
  385.700000  -171.346069  119.750526    4.885273
  385.800000  -188.112549  119.771278    4.885279
  385.900000  -171.513550  122.142525    4.885275
  386.000000  -185.009888  119.058289    4.885272
  386.100000  -191.301880  117.819031    4.885274
  386.200000  -200.714478  117.867378    4.885273
  386.300000  -203.319214  118.320099    4.885262
  386.400000  -205.311157  117.590157    4.885245
  386.500000  -191.759766  118.269081    4.885230
  386.600000  -191.034912  118.136124    4.885215
  386.700000  -157.494751  122.508583    4.885202
  386.800000  -172.262329  121.486382    4.885187
  386.900000  -186.996094  118.819832    4.885178
  387.000000  -209.181763  115.563858    4.885180
  387.100000  -174.819946  121.554390    4.885183
  387.200000  -207.383911  119.437439    4.885181
  387.300000  -205.785156  118.529709    4.885180
  387.400000  -186.634277  120.195244    4.885185
  387.500000  -194.966064  118.917854    4.885195
  387.600000  -183.595337  120.748482    4.885202
  387.700000  -198.692627  117.701561    4.885201
  387.800000  -203.488037  118.012268    4.885199
  387.900000  -212.254028  120.330841    4.885177
  388.000000  -202.590576  117.774536    4.885151
  388.100000  -179.534180  120.052696    4.885144
  388.200000  -201.396484  117.570473    4.885141
  388.300000  -203.520264  117.270966    4.885137
  388.400000  -201.715088  118.607887    4.885133
  388.500000  -230.435913  116.800949    4.885122
  388.600000  -216.664062  117.466301    4.885112
  388.700000  -189.832275  120.342087    4.885111
  388.800000  -229.779541  116.932640    4.885113
  388.900000  -219.473267  119.852562    4.885106
  389.000000  -250.739502  115.694687    4.885096
  389.100000  -252.591064  114.626167    4.885087
  389.200000  -205.088379  118.716263    4.885089
  389.300000  -195.655029  121.086464    4.885090
  389.400000  -201.511963  119.557869    4.885090
  389.500000  -197.845703  119.941940    4.885092
  389.600000  -196.285889  120.520348    4.885091
  389.700000  -202.446899  120.291466    4.885086
  389.800000  -170.715332  123.327911    4.885081
  389.900000  -170.876465  122.777374    4.885080
  390.000000  -127.224609  125.915482    4.885089
  390.100000  -153.830078  121.805016    4.885107
  390.200000  -162.570801  121.166168    4.885120
  390.300000  -180.496948  122.492401    4.885115
  390.400000  -189.948120  120.016022    4.885098
  390.500000  -179.366821  120.868660    4.885087
  390.600000  -187.369019  119.140343    4.885081
  390.700000  -194.691040  118.312386    4.885080
  390.800000  -186.986206  118.821404    4.885083
  390.900000  -176.941284  122.146606    4.885081
  391.000000  -201.264526  118.855919    4.885073
  391.100000  -200.765625  115.839584    4.885074
  391.200000  -202.194092  116.570992    4.885083
  391.300000  -204.476685  117.170403    4.885087
  391.400000  -213.896606  115.937485    4.885085
  391.500000  -216.165161  116.978203    4.885082
  391.600000  -232.691895  116.811546    4.885071
  391.700000  -195.812378  121.304756    4.885056
  391.800000  -190.838989  120.157639    4.885054
  391.900000  -188.646484  120.974876    4.885064
  392.000000  -187.490845  121.881996    4.885074
  392.100000  -184.952515  122.778206    4.885084
  392.200000  -202.154907  119.413284    4.885095
  392.300000  -206.348145  118.278984    4.885109
  392.400000  -150.416870  124.685982    4.885122
  392.500000  -123.417725  125.929214    4.885132
  392.600000  -148.859253  122.743774    4.885138
  392.700000  -162.670898  121.665321    4.885134
  392.800000  -168.354614  121.408829    4.885118
  392.900000  -171.854980  121.121437    4.885099
  393.000000  -161.150879  120.198845    4.885089
  393.100000  -155.941284  122.715462    4.885081
  393.200000  -150.780396  121.316704    4.885079
  393.300000  -156.875854  121.753380    4.885084
  393.400000  -182.841919  118.333382    4.885092
  393.500000  -194.652588  117.313866    4.885099
  393.600000  -220.977905  115.087334    4.885100
  393.700000  -217.505249  116.872879    4.885089
  393.800000  -252.334167  112.610321    4.885069
  393.900000  -252.183350  109.097961    4.885056
  394.000000  -235.530273  113.368767    4.885045
  394.100000  -238.942383  113.276939    4.885023
  394.200000  -223.283081  113.305595    4.885008
  394.300000  -221.519836  111.301735    4.885006
  394.400000  -197.446533  116.494560    4.885005
  394.500000  -207.192017  113.269630    4.885002
  394.600000  -190.528076  114.811028    4.885000
  394.700000  -199.117920  115.035225    4.884995
  394.800000  -210.535278  115.265610    4.884980
  394.900000  -169.218628  119.247856    4.884962
  395.000000  -164.169434  118.230293    4.884954
  395.100000  -170.536377  118.134781    4.884959
  395.200000  -197.980225  113.776024    4.884971
  395.300000  -162.551758  118.209747    4.884994
  395.400000  -173.444580  120.100647    4.885004
  395.500000  -204.661499  113.650734    4.885006
  395.600000  -169.626465  119.374603    4.885008
  395.700000  -172.290039  118.922562    4.885002
  395.800000  -139.825562  121.669060    4.885000
  395.900000  -137.935425  120.886490    4.885000
  396.000000  -166.209229  118.230049    4.885007
  396.100000  -178.595825  119.292442    4.885003
  396.200000  -166.035522  120.021667    4.884992
  396.300000  -165.574951  119.643684    4.884980
  396.400000  -173.191406  117.830521    4.884969
  396.500000  -169.398315  118.397987    4.884960
  396.600000  -171.320312  117.872673    4.884953
  396.700000  -181.891113  118.009819    4.884943
  396.800000  -206.522949  113.825996    4.884936
  396.900000  -209.731323  112.796692    4.884934
  397.000000  -177.356934  116.807739    4.884933
  397.100000  -188.915283  116.186066    4.884928
  397.200000  -148.478882  122.068466    4.884920
  397.300000  -178.429443  118.182510    4.884909
  397.400000  -154.692017  120.223946    4.884904
  397.500000  -145.542236  121.964111    4.884902
  397.600000  -155.051636  121.346085    4.884898
  397.700000  -162.044067  119.193268    4.884901
  397.800000  -133.339844  123.849358    4.884903
  397.900000  -133.260376  121.826576    4.884910
  398.000000  -148.129028  122.029922    4.884916
  398.100000  -139.085693  123.788574    4.884913
  398.200000  -170.576416  120.381241    4.884903
  398.300000  -169.774170  119.114929    4.884895
  398.400000  -154.816406  121.192863    4.884895
  398.500000  -163.568970  123.015785    4.884889
  398.600000  -164.995239  123.041695    4.884879
  398.700000  -190.263428  119.209740    4.884878
  398.800000  -201.731079  119.102745    4.884888
  398.900000  -233.317627  119.398155    4.884886
  399.000000  -208.571167  119.763168    4.884881
  399.100000  -203.887573  120.202377    4.884891
  399.200000  -193.605591  122.439148    4.884895
  399.300000  -197.254761  120.671288    4.884896
  399.400000  -225.344971  116.688629    4.884900
  399.500000  -218.596436  118.626640    4.884901
  399.600000  -224.235107  117.898544    4.884893
  399.700000  -209.507446  120.445572    4.884882
  399.800000  -237.546143  114.822067    4.884871
  399.900000  -228.334229  116.865242    4.884868
  400.000000  -208.848267  120.286934    4.884856
  400.100000  -235.111328  115.998672    4.884851
  400.200000  -223.067139  117.523529    4.884853
  400.300000  -235.284668  115.218262    4.884862
  400.400000  -212.173828  117.599434    4.884875
  400.500000  -232.639893  117.688332    4.884881
  400.600000  -243.348877  117.549744    4.884871
  400.700000  -238.071167  116.791672    4.884860
  400.800000  -189.594971  121.296074    4.884858
  400.900000  -234.711060  114.615273    4.884865
  401.000000  -238.071899  115.332108    4.884876
  401.100000  -220.930420  117.558846    4.884879
  401.200000  -216.839355  118.364227    4.884882
  401.300000  -233.339600  115.047295    4.884884
  401.400000  -239.755981  117.991684    4.884882
  401.500000  -248.017212  116.817268    4.884870
  401.600000  -239.962891  116.116287    4.884863
  401.700000  -224.009277  116.754616    4.884867
  401.800000  -222.094727  120.542770    4.884869
  401.900000  -202.895264  121.892212    4.884862
  402.000000  -216.800415  118.148117    4.884865
  402.100000  -197.736450  121.432808    4.884876
  402.200000  -191.763306  122.212341    4.884877
  402.300000  -165.392334  121.551285    4.884887
  402.400000  -180.728394  121.825462    4.884898
  402.500000  -176.808105  122.649612    4.884888
  402.600000  -143.635376  123.858246    4.884880
  402.700000  -161.032104  121.779762    4.884879
  402.800000  -183.167847  120.592430    4.884871
  402.900000  -185.369263  119.823090    4.884865
  403.000000  -186.604858  118.229218    4.884863
  403.100000  -206.457642  117.862267    4.884861
  403.200000  -200.448608  119.159515    4.884851
  403.300000  -227.121704  117.448830    4.884841
  403.400000  -239.192383  116.267166    4.884829
  403.500000  -230.854004  115.464127    4.884824
  403.600000  -245.612549  114.164917    4.884825
  403.700000  -222.936401  116.509605    4.884826
  403.800000  -199.363525  120.184807    4.884825
  403.900000  -167.602539  122.167725    4.884826
  404.000000  -153.538818  125.701897    4.884826
  404.100000  -165.675171  122.196373    4.884825
  404.200000  -203.405884  117.166443    4.884834
  404.300000  -225.573120  117.164780    4.884833
  404.400000  -209.581543  119.952858    4.884820
  404.500000  -207.697144  119.300537    4.884806
  404.600000  -206.856079  117.357239    4.884798
  404.700000  -182.337402  119.165962    4.884806
  404.800000  -163.959229  123.426056    4.884807
  404.900000  -129.940186  126.380112    4.884802
  405.000000  -140.721069  125.792053    4.884799
  405.100000  -138.004761  125.394257    4.884794
  405.200000  -163.949951  124.043968    4.884789
  405.300000  -128.782104  125.937241    4.884782
  405.400000  -127.576660  125.032753    4.884790
  405.500000  -100.208740  127.569481    4.884803
  405.600000  -100.941284  128.608566    4.884816
  405.700000  -73.793091  132.502838    4.884820
  405.800000  -93.755615  128.103271    4.884825
  405.900000  -98.884888  126.907379    4.884838
  406.000000  -104.564331  125.501472    4.884851
  406.100000  -111.900513  124.461693    4.884862
  406.200000  -182.375977  117.667305    4.884865
  406.300000  -129.153320  122.458076    4.884865
  406.400000  -176.968140  117.529022    4.884866
  406.500000  -194.988159  114.329102    4.884866
  406.600000  -190.058838  116.203438    4.884862
  406.700000  -196.232788  115.608658    4.884857
  406.800000  -211.920654  115.696251    4.884847
  406.900000  -202.045776  114.215523    4.884842
  407.000000  -178.953125  117.394455    4.884851
  407.100000  -206.308838  114.614037    4.884860
  407.200000  -215.087891  114.239182    4.884862
  407.300000  -189.907227  114.283791    4.884865
  407.400000  -180.627808  114.869759    4.884874
  407.500000  -179.674683  117.416626    4.884868
  407.600000  -205.813721  114.653931    4.884846
  407.700000  -185.814087  115.223015    4.884828
  407.800000  -160.625854  118.240685    4.884814
  407.900000  -149.090942  119.358383    4.884804
  408.000000  -112.426025  121.631210    4.884803
  408.100000  -113.061035  121.760986    4.884810
  408.200000  -138.030396  121.838829    4.884809
  408.300000  -170.682373  117.829155    4.884794
  408.400000  -193.325439  114.510544    4.884779
  408.500000  -216.590149  111.145439    4.884772
  408.600000  -197.865967  114.885498    4.884766
  408.700000  -176.291016  116.413422    4.884763
  408.800000  -188.745483  115.587921    4.884762
  408.900000  -185.771973  116.403198    4.884758
  409.000000  -152.455322  121.431122    4.884747
  409.100000  -167.378906  119.093124    4.884734
  409.200000  -156.537109  120.554031    4.884722
  409.300000  -201.654907  114.887077    4.884712
  409.400000  -189.394409  116.909340    4.884705
  409.500000  -158.412598  122.729309    4.884695
  409.600000  -168.795654  121.289780    4.884685
  409.700000  -159.338135  123.042198    4.884676
  409.800000  -93.807129  128.394150    4.884677
  409.900000  -107.675293  126.379776    4.884691
  410.000000  -69.846069  132.350266    4.884703
  410.100000  -93.520996  129.640656    4.884709
  410.200000  -103.707031  129.675934    4.884707
  410.300000  -115.503906  125.928253    4.884708
  410.400000  -140.324585  124.049477    4.884715
  410.500000  -175.372803  120.089569    4.884714
  410.600000  -168.453003  123.554527    4.884708
  410.700000  -172.215088  120.713181    4.884697
  410.800000  -218.641235  117.605659    4.884689
  410.900000  -211.288086  118.166763    4.884679
  411.000000  -186.217407  120.439934    4.884676
  411.100000  -193.283081  119.654282    4.884677
  411.200000  -190.584595  121.666740    4.884678
  411.300000  -188.849976  123.340729    4.884673
  411.400000  -181.014893  122.816963    4.884669
  411.500000  -183.466797  121.825249    4.884677
  411.600000  -193.716431  121.579483    4.884686
  411.700000  -163.452637  125.687431    4.884691
  411.800000  -155.906616  124.901154    4.884699
  411.900000  -170.397217  123.189743    4.884712
  412.000000  -154.195435  128.696686    4.884709
  412.100000  -151.586304  126.165520    4.884698
  412.200000  -168.617676  123.926910    4.884696
