#   Time, ps   E_tot           T, K       Box-X
  459.000000  -186.004089  112.288933    4.341023
  459.100000  -186.313965  114.187767    4.341026
  459.200000  -195.356079  113.502541    4.341023
  459.300000  -181.059448  116.274292    4.341018
  459.400000  -172.365723  116.326233    4.341011
  459.500000  -169.934021  116.962219    4.341004
  459.600000  -174.012268  117.519478    4.340990
  459.700000  -163.136414  117.546654    4.340972
  459.800000  -181.210571  113.906937    4.340958
  459.900000  -177.694763  114.686386    4.340948
  460.000000  -200.966675  112.098450    4.340941
  460.100000  -177.072327  115.530502    4.340933
  460.200000  -158.913696  118.879089    4.340932
  460.300000  -159.220581  117.895844    4.340930
  460.400000  -126.174805  125.743027    4.340930
  460.500000  -129.859436  122.085342    4.340930
  460.600000  -112.788025  122.924240    4.340946
  460.700000  -73.015259  131.947800    4.340961
  460.800000  -81.759460  129.280579    4.340966
  460.900000  -98.965759  124.625465    4.340980
  461.000000  -111.801453  126.364525    4.340982
  461.100000  -123.235352  122.408913    4.340979
  461.200000  -112.263306  124.349556    4.340983
  461.300000  -98.663879  126.302902    4.340991
  461.400000  -122.134888  127.305138    4.340996
  461.500000  -137.881897  119.317787    4.340995
  461.600000  -153.609192  117.636589    4.341016
  461.700000  -157.166626  116.764961    4.341031
  461.800000  -149.174194  119.044991    4.341042
  461.900000  -141.201599  119.476761    4.341049
  462.000000  -152.011963  119.637581    4.341053
  462.100000  -142.673462  119.129753    4.341057
  462.200000  -132.143127  120.562195    4.341067
  462.300000  -114.385376  127.290054    4.341062
  462.400000  -124.102722  124.536812    4.341051
  462.500000  -123.729370  124.873688    4.341045
  462.600000  -123.641968  124.462257    4.341047
  462.700000  -109.681458  124.802711    4.341055
  462.800000  -130.306152  122.570778    4.341077
  462.900000  -129.313965  122.980835    4.341095
  463.000000  -127.001892  123.389709    4.341107
  463.100000  -133.214417  124.024750    4.341110
  463.200000  -128.391785  123.255379    4.341106
  463.300000  -119.525940  123.041100    4.341102
  463.400000  -95.281372  122.472870    4.341112
  463.500000  -92.502014  126.223839    4.341124
  463.600000  -119.328674  122.111809    4.341115
  463.700000  -118.332275  120.424736    4.341102
  463.800000  -138.394958  119.811264    4.341083
  463.900000  -136.819519  119.198662    4.341057
  464.000000  -145.105957  116.689690    4.341043
  464.100000  -141.092102  119.403816    4.341033
  464.200000  -96.496338  125.756668    4.341022
  464.300000  -90.682495  125.795876    4.341022
  464.400000  -88.673523  127.458122    4.341024
  464.500000  -68.468384  129.222565    4.341029
  464.600000  -80.029297  129.409027    4.341039
  464.700000  -105.738770  127.989754    4.341042
  464.800000  -120.215942  124.979561    4.341042
  464.900000  -156.827515  117.502434    4.341050
  465.000000  -165.336670  119.018105    4.341054
  465.100000  -177.639404  118.582695    4.341046
  465.200000  -200.333252  113.117577    4.341031
  465.300000  -165.012939  118.006729    4.341027
  465.400000  -159.020752  119.460579    4.341020
  465.500000  -169.780212  117.261795    4.341017
  465.600000  -152.056274  120.175613    4.341013
  465.700000  -148.246277  120.680450    4.341009
  465.800000  -171.681396  117.689255    4.341005
  465.900000  -172.654358  117.654884    4.340994
  466.000000  -187.866028  114.980225    4.340984
  466.100000  -196.391907  113.407547    4.340976
  466.200000  -191.401123  113.057777    4.340974
  466.300000  -193.152771  112.586266    4.340975
  466.400000  -180.641479  115.541298    4.340977
  466.500000  -171.946716  115.521034    4.340978
  466.600000  -158.924255  116.264877    4.340988
  466.700000  -146.092163  118.196075    4.341004
  466.800000  -154.530762  118.013855    4.341011
  466.900000  -159.471558  118.110214    4.341003
  467.000000  -153.166016  119.930458    4.340987
  467.100000  -129.657593  123.070663    4.340971
  467.200000  -130.219116  119.019753    4.340969
  467.300000  -101.348206  125.077484    4.340983
  467.400000  -117.187073  122.275826    4.340991
  467.500000  -112.473450  124.743362    4.340995
  467.600000  -112.244934  123.394295    4.340993
  467.700000  -134.751587  119.495125    4.340992
  467.800000  -139.628113  121.229935    4.340992
  467.900000  -114.499512  124.388863    4.340979
  468.000000  -106.982544  123.293533    4.340979
  468.100000  -152.093262  116.612587    4.340987
  468.200000  -149.166077  116.965172    4.340990
  468.300000  -158.913330  118.803673    4.340986
  468.400000  -181.850342  114.510719    4.340974
  468.500000  -194.574280  114.048782    4.340958
  468.600000  -153.865906  121.035591    4.340939
  468.700000  -153.173828  121.037399    4.340923
  468.800000  -163.852234  117.995232    4.340916
  468.900000  -177.852783  115.203468    4.340915
  469.000000  -160.355347  118.017471    4.340918
  469.100000  -142.800598  122.557594    4.340911
  469.200000  -149.796265  120.237198    4.340901
  469.300000  -164.482788  118.104492    4.340895
  469.400000  -162.070068  116.959549    4.340891
  469.500000  -142.889771  118.677086    4.340902
  469.600000  -142.754883  118.342819    4.340920
  469.700000  -171.908325  117.404770    4.340928
  469.800000  -156.495300  117.832741    4.340920
  469.900000  -154.461487  116.854706    4.340919
  470.000000  -151.479309  115.424797    4.340917
  470.100000  -154.775513  116.358032    4.340914
  470.200000  -149.848206  118.510925    4.340901
  470.300000  -141.939331  120.257332    4.340883
  470.400000  -123.304626  123.278160    4.340867
  470.500000  -132.761353  120.225067    4.340858
  470.600000  -144.841736  116.827225    4.340860
  470.700000  -150.530151  117.324516    4.340866
  470.800000  -136.087891  119.023415    4.340869
  470.900000  -157.925476  116.436707    4.340872
  471.000000  -157.974670  115.729286    4.340873
  471.100000  -134.771423  120.910736    4.340871
  471.200000  -149.855225  118.260345    4.340865
  471.300000  -154.939209  118.376617    4.340858
  471.400000  -152.025391  118.552841    4.340849
  471.500000  -136.450500  121.865074    4.340840
  471.600000  -130.541443  120.800339    4.340833
  471.700000  -88.046631  129.460587    4.340826
  471.800000  -87.091614  128.482040    4.340814
  471.900000  -84.701355  129.091385    4.340811
  472.000000  -79.874207  129.501144    4.340808
  472.100000  -80.043640  126.902313    4.340819
  472.200000  -112.332153  126.109062    4.340830
  472.300000  -80.869812  126.938461    4.340836
  472.400000  -94.939514  126.416634    4.340855
  472.500000  -98.062866  128.150558    4.340859
  472.600000  -102.979492  126.059822    4.340862
  472.700000  -102.647339  125.958740    4.340866
  472.800000  -98.707642  125.808197    4.340874
  472.900000  -94.031494  127.882683    4.340884
  473.000000  -99.014893  127.686584    4.340889
  473.100000  -84.351929  128.713013    4.340893
  473.200000  -104.638794  127.271339    4.340900
  473.300000  -109.862915  124.409172    4.340903
  473.400000  -136.116882  120.825478    4.340910
  473.500000  -155.657776  119.281532    4.340909
  473.600000  -165.596069  117.817162    4.340902
  473.700000  -161.452271  118.617668    4.340895
  473.800000  -144.265442  120.007050    4.340890
  473.900000  -169.235901  115.167801    4.340889
  474.000000  -181.315735  117.160004    4.340883
  474.100000  -159.233093  119.999069    4.340868
  474.200000  -168.780029  115.221519    4.340864
  474.300000  -167.668701  116.224487    4.340862
  474.400000  -168.132324  114.882736    4.340861
  474.500000  -168.852905  114.738602    4.340859
  474.600000  -162.199097  115.693451    4.340860
  474.700000  -159.542664  119.242805    4.340856
  474.800000  -167.089355  118.422127    4.340842
  474.900000  -163.054871  118.990311    4.340832
  475.000000  -162.541016  119.740181    4.340824
  475.100000  -166.680115  117.611336    4.340819
  475.200000  -185.239990  112.895622    4.340827
  475.300000  -185.773621  115.030640    4.340832
  475.400000  -202.132812  113.342834    4.340821
  475.500000  -198.923340  114.240677    4.340803
  475.600000  -162.313354  117.874580    4.340785
  475.700000  -147.664368  119.596794    4.340773
  475.800000  -153.152344  116.238251    4.340769
  475.900000  -159.819641  116.753578    4.340767
  476.000000  -129.775208  122.958984    4.340759
  476.100000  -121.857178  123.293709    4.340757
  476.200000  -143.102783  119.079681    4.340760
  476.300000  -139.638428  119.672028    4.340772
  476.400000  -146.764771  120.141022    4.340773
  476.500000  -137.134277  120.362823    4.340770
  476.600000  -130.898315  121.258049    4.340763
  476.700000  -133.855774  121.200356    4.340749
  476.800000  -152.907410  116.996368    4.340737
  476.900000  -152.560852  118.282310    4.340730
  477.000000  -146.554077  120.454590    4.340723
  477.100000  -157.877686  118.440598    4.340722
  477.200000  -136.405273  121.255997    4.340732
  477.300000  -147.139343  120.651283    4.340751
  477.400000  -158.728760  120.141983    4.340762
  477.500000  -134.959656  125.208031    4.340766
  477.600000  -127.228455  123.403893    4.340772
  477.700000  -126.667603  123.634415    4.340780
  477.800000  -136.894531  121.777367    4.340784
  477.900000  -148.699463  119.932915    4.340783
  478.000000  -128.279358  121.967789    4.340776
  478.100000  -144.631165  118.162949    4.340771
  478.200000  -126.642029  120.730522    4.340765
  478.300000  -158.304565  115.844757    4.340757
  478.400000  -164.644714  114.542557    4.340745
  478.500000  -167.789368  112.562401    4.340734
  478.600000  -158.486694  114.407310    4.340726
  478.700000  -142.561340  118.448715    4.340718
  478.800000  -160.501831  114.631432    4.340711
  478.900000  -183.528320  112.302681    4.340704
  479.000000  -179.553833  113.564041    4.340697
  479.100000  -141.804932  119.805305    4.340693
  479.200000  -151.300964  118.347076    4.340695
  479.300000  -123.277222  122.521599    4.340698
  479.400000  -109.704224  125.658943    4.340703
  479.500000  -107.580750  125.251144    4.340713
  479.600000  -78.401978  129.795059    4.340726
  479.700000  -76.570740  129.715210    4.340742
  479.800000  -92.363708  126.367455    4.340760
  479.900000  -111.645752  122.742409    4.340779
  480.000000  -120.189209  122.237854    4.340794
  480.100000  -155.153687  117.080727    4.340797
  480.200000  -151.691101  117.197006    4.340801
  480.300000  -126.839355  120.127579    4.340804
  480.400000  -125.185547  120.265144    4.340809
  480.500000  -156.635742  113.899612    4.340816
  480.600000  -164.152466  115.526749    4.340811
  480.700000  -171.951294  113.412643    4.340803
  480.800000  -157.924561  112.742714    4.340805
  480.900000  -173.045532  112.668045    4.340815
  481.000000  -179.631042  113.414078    4.340811
  481.100000  -187.587097  111.359154    4.340811
  481.200000  -157.847107  117.163071    4.340803
  481.300000  -144.405457  117.516647    4.340792
  481.400000  -142.605225  118.617149    4.340786
  481.500000  -132.005981  119.284500    4.340779
  481.600000  -125.864380  121.206093    4.340778
  481.700000  -112.801025  122.489998    4.340776
  481.800000  -113.802856  120.893791    4.340785
  481.900000  -117.076538  122.415009    4.340790
  482.000000  -120.663391  122.202011    4.340789
  482.100000  -126.057739  118.852425    4.340790
  482.200000  -126.654907  117.847290    4.340799
  482.300000  -138.529846  117.841438    4.340806
  482.400000  -137.033997  119.686768    4.340805
  482.500000  -123.490906  120.133072    4.340802
  482.600000  -138.055664  118.613098    4.340803
  482.700000  -119.684753  122.337959    4.340795
  482.800000  -126.524353  118.936295    4.340790
  482.900000  -136.560852  116.053543    4.340793
  483.000000  -137.169617  117.208458    4.340795
  483.100000  -151.840576  117.451981    4.340786
  483.200000  -139.745972  119.464355    4.340765
  483.300000  -141.885559  118.895195    4.340744
  483.400000  -105.972351  122.453819    4.340734
  483.500000  -97.999146  123.641930    4.340733
  483.600000  -117.741455  119.112495    4.340738
  483.700000  -123.517517  119.520500    4.340745
  483.800000  -145.491394  119.036720    4.340738
  483.900000  -148.823120  116.007431    4.340727
  484.000000  -169.141846  111.874130    4.340722
  484.100000  -143.646851  118.511429    4.340714
  484.200000  -136.107788  119.846107    4.340700
  484.300000  -131.239990  121.252884    4.340688
  484.400000  -129.596558  119.787834    4.340682
  484.500000  -129.053589  119.623138    4.340689
  484.600000  -133.041626  120.062355    4.340696
  484.700000  -149.440186  117.917679    4.340698
  484.800000  -147.002136  118.831154    4.340697
  484.900000  -133.091431  121.548027    4.340690
  485.000000  -109.558960  124.772736    4.340680
  485.100000  -94.685486  125.220001    4.340675
  485.200000  -89.723511  125.741859    4.340672
  485.300000  -67.454590  128.156433    4.340672
  485.400000  -83.785645  128.126938    4.340664
  485.500000  -92.876465  124.897240    4.340652
  485.600000  -121.708618  122.288582    4.340638
  485.700000  -96.852051  124.309143    4.340627
  485.800000  -97.671509  125.649200    4.340626
  485.900000  -120.057617  121.766235    4.340627
  486.000000  -134.844666  121.433411    4.340628
  486.100000  -151.773315  118.791649    4.340622
  486.200000  -153.098816  115.919853    4.340621
  486.300000  -137.592834  119.651604    4.340624
  486.400000  -141.597778  119.822395    4.340615
  486.500000  -138.255432  120.045914    4.340603
  486.600000  -143.723450  119.277206    4.340588
  486.700000  -153.337158  116.093376    4.340580
  486.800000  -150.690613  117.175362    4.340576
  486.900000  -133.098022  121.008186    4.340571
  487.000000  -141.285034  119.388435    4.340568
  487.100000  -148.236389  117.155937    4.340565
  487.200000  -134.854126  119.768845    4.340566
  487.300000  -140.766296  119.873764    4.340561
  487.400000  -108.163635  123.871643    4.340558
  487.500000  -111.464661  125.379784    4.340560
  487.600000  -131.335266  122.652115    4.340549
  487.700000  -145.244934  119.001862    4.340542
  487.800000  -146.661743  119.507790    4.340536
  487.900000  -161.306763  116.376862    4.340530
  488.000000  -156.138184  119.240982    4.340522
  488.100000  -166.142761  117.161896    4.340506
  488.200000  -159.849609  115.531776    4.340500
  488.300000  -155.953491  115.022110    4.340507
  488.400000  -157.780151  117.304207    4.340514
  488.500000  -151.091003  120.583092    4.340507
  488.600000  -151.400574  118.154572    4.340501
  488.700000  -142.518799  117.571297    4.340510
  488.800000  -147.145203  118.372963    4.340518
  488.900000  -195.731201  112.489960    4.340518
  489.000000  -167.955994  116.721512    4.340511
  489.100000  -164.755005  115.594650    4.340507
  489.200000  -182.130920  113.526299    4.340506
  489.300000  -160.207153  117.212250    4.340499
  489.400000  -174.497864  114.388733    4.340493
  489.500000  -168.869568  115.246971    4.340490
  489.600000  -142.820801  118.510735    4.340489
  489.700000  -121.278381  123.171776    4.340495
  489.800000  -142.298157  121.927284    4.340492
  489.900000  -136.497559  121.080421    4.340489
  490.000000  -163.512146  116.389656    4.340496
  490.100000  -170.258972  114.252434    4.340501
  490.200000  -184.116699  113.275551    4.340508
  490.300000  -205.288757  110.868202    4.340502
  490.400000  -169.325317  113.447777    4.340496
  490.500000  -136.083984  117.960129    4.340497
  490.600000  -120.635437  119.282455    4.340501
  490.700000  -126.598877  118.506042    4.340498
  490.800000  -127.324341  119.042030    4.340486
  490.900000  -136.064697  116.048813    4.340474
  491.000000  -128.689087  117.858315    4.340463
  491.100000  -113.775940  120.984138    4.340451
  491.200000  -100.228943  123.320572    4.340438
  491.300000  -105.333069  122.401100    4.340429
  491.400000  -111.591370  119.981033    4.340428
  491.500000  -152.760925  113.961357    4.340429
  491.600000  -131.470337  117.976357    4.340430
  491.700000  -123.500793  120.881271    4.340426
  491.800000  -109.345825  121.569458    4.340424
  491.900000  -114.193115  122.634277    4.340422
  492.000000  -126.518250  120.208069    4.340417
  492.100000  -116.956299  121.931824    4.340413
  492.200000  -135.387634  119.543144    4.340411
  492.300000  -141.468994  116.948250    4.340414
  492.400000  -105.538879  122.094872    4.340424
  492.500000  -131.370850  119.804153    4.340430
  492.600000  -139.937073  116.569740    4.340434
  492.700000  -130.937683  118.689201    4.340440
  492.800000  -111.975830  123.779106    4.340438
  492.900000  -112.534546  122.455452    4.340432
  493.000000  -111.722900  122.087471    4.340425
  493.100000  -141.337280  114.535835    4.340425
  493.200000  -146.490540  115.250717    4.340424
  493.300000  -141.042908  116.627846    4.340415
  493.400000  -109.985535  122.548058    4.340400
  493.500000  -123.601807  120.638855    4.340382
  493.600000  -132.253113  118.126488    4.340367
  493.700000  -126.918945  119.912277    4.340358
  493.800000  -132.343262  119.424576    4.340351
  493.900000  -136.771240  116.118881    4.340350
  494.000000  -99.982300  122.837646    4.340364
  494.100000  -99.422729  126.175385    4.340369
  494.200000  -105.391846  125.712593    4.340364
  494.300000  -89.426331  125.313797    4.340364
  494.400000  -110.001282  122.047852    4.340373
  494.500000  -98.710327  123.400909    4.340380
  494.600000  -110.834229  119.228462    4.340389
  494.700000  -112.915405  120.774010    4.340394
  494.800000  -110.436523  119.869560    4.340394
  494.900000  -106.731323  120.859932    4.340392
  495.000000  -109.547485  120.509949    4.340388
  495.100000  -110.490723  119.742844    4.340383
  495.200000  -106.544922  119.033699    4.340384
  495.300000  -93.726929  122.790024    4.340388
  495.400000  -115.014160  119.991150    4.340384
  495.500000  -125.765991  118.619499    4.340380
  495.600000  -134.896729  117.390633    4.340375
  495.700000  -125.963684  118.837723    4.340369
  495.800000  -128.897705  118.099915    4.340368
  495.900000  -144.116150  114.484436    4.340372
  496.000000  -141.590698  115.376312    4.340373
  496.100000  -108.704834  119.849495    4.340373
  496.200000  -108.378540  120.658669    4.340376
  496.300000  -92.149414  121.964615    4.340376
  496.400000  -80.467407  124.232513    4.340380
  496.500000  -41.155823  128.312958    4.340386
  496.600000  -49.753052  128.248718    4.340397
  496.700000  -67.485657  126.189682    4.340402
  496.800000  -72.093750  125.556190    4.340404
  496.900000  -90.803833  124.853165    4.340393
  497.000000  -124.849792  118.898643    4.340377
  497.100000  -159.426392  112.539497    4.340362
  497.200000  -129.944702  116.187294    4.340354
  497.300000  -124.668884  118.832954    4.340350
  497.400000  -82.374451  124.811913    4.340346
  497.500000  -104.346924  121.107910    4.340344
  497.600000  -129.252686  118.677254    4.340342
  497.700000  -132.564575  117.219368    4.340338
  497.800000  -165.434692  111.852493    4.340335
  497.900000  -154.290710  113.307068    4.340334
  498.000000  -161.254028  112.596230    4.340332
  498.100000  -169.906982  111.360992    4.340324
  498.200000  -189.913330  108.033173    4.340312
  498.300000  -209.579346  105.853874    4.340292
  498.400000  -172.211060  113.013115    4.340261
  498.500000  -145.078491  114.709930    4.340237
  498.600000  -135.901245  115.065178    4.340228
  498.700000  -142.713867  116.654953    4.340217
  498.800000  -156.918274  114.903938    4.340201
  498.900000  -143.008301  116.645256    4.340189
  499.000000  -137.439331  118.363907    4.340181
  499.100000  -123.987061  120.555603    4.340176
  499.200000  -129.581299  117.420044    4.340178
  499.300000  -133.690430  117.907806    4.340187
  499.400000  -148.803040  116.197662    4.340192
  499.500000  -150.710144  118.466576    4.340181
  499.600000  -147.005920  117.612350    4.340160
  499.700000  -115.018188  121.808319    4.340146
  499.800000  -141.807495  118.599625    4.340138
  499.900000  -133.623962  120.155128    4.340132
  500.000000  -112.641052  123.730331    4.340133
  500.100000  -125.403137  123.265022    4.340138
  500.200000  -125.119202  124.775932    4.340139
  500.300000  -126.130066  122.093933    4.340140
  500.400000  -120.693909  121.659737    4.340156
  500.500000  -130.974121  122.608170    4.340163
  500.600000  -123.198608  121.802498    4.340167
  500.700000  -117.702820  121.817505    4.340175
  500.800000  -146.240112  118.219437    4.340184
  500.900000  -153.207275  117.762688    4.340185
  501.000000  -144.557251  118.861809    4.340184
  501.100000  -150.813721  118.286644    4.340176
  501.200000  -145.078979  119.945564    4.340160
  501.300000  -114.003052  120.484459    4.340151
  501.400000  -79.105164  127.138206    4.340158
  501.500000  -90.756042  124.523552    4.340163
  501.600000  -94.763672  126.041191    4.340165
  501.700000  -97.216003  123.965202    4.340164
  501.800000  -104.670837  122.468666    4.340172
  501.900000  -121.166931  120.659233    4.340177
  502.000000  -122.005554  120.466957    4.340172
  502.100000  -133.492004  118.213654    4.340164
  502.200000  -104.637512  123.946091    4.340153
  502.300000  -90.366516  125.571106    4.340145
  502.400000  -109.312744  122.645439    4.340140
  502.500000  -126.891174  118.615463    4.340144
  502.600000  -129.695679  120.196243    4.340152
  502.700000  -116.056213  123.888329    4.340152
  502.800000  -103.894592  123.691818    4.340153
  502.900000  -131.507202  119.120445    4.340158
  503.000000  -121.872864  119.584068    4.340165
  503.100000  -86.291992  125.229088    4.340170
  503.200000  -90.273987  124.105431    4.340173
  503.300000  -93.636414  124.031708    4.340175
  503.400000  -114.936951  120.849426    4.340171
  503.500000  -117.766418  119.504471    4.340165
  503.600000  -111.984619  118.164139    4.340172
  503.700000  -127.360352  117.455162    4.340178
  503.800000  -121.993408  119.395424    4.340175
  503.900000  -112.409180  123.381561    4.340160
  504.000000  -107.146423  122.526184    4.340141
  504.100000  -100.958740  124.957245    4.340127
  504.200000  -113.091675  122.316650    4.340112
  504.300000  -121.468872  120.345215    4.340104
  504.400000  -108.081665  122.408127    4.340102
  504.500000  -122.717041  121.016090    4.340100
  504.600000  -115.178223  123.455544    4.340092
  504.700000  -111.832397  123.153786    4.340081
  504.800000  -112.298584  124.709831    4.340071
  504.900000  -96.031006  126.029160    4.340062
  505.000000  -136.903748  119.598907    4.340060
  505.100000  -117.238342  122.362717    4.340065
  505.200000  -122.325012  121.407364    4.340071
  505.300000  -149.516113  117.089378    4.340078
  505.400000  -126.385620  120.936783    4.340080
  505.500000  -126.012024  120.237984    4.340086
  505.600000  -119.494324  123.578300    4.340085
  505.700000  -151.417908  116.322853    4.340076
  505.800000  -148.526672  114.014900    4.340075
  505.900000  -154.230042  115.686913    4.340072
  506.000000  -161.573608  114.528893    4.340055
  506.100000  -169.005188  113.567741    4.340037
  506.200000  -187.692383  110.302025    4.340015
  506.300000  -218.304260  103.630463    4.339998
  506.400000  -216.180664  103.514290    4.339987
  506.500000  -175.765015  110.145447    4.339977
  506.600000  -169.158508  110.863167    4.339969
  506.700000  -127.298035  118.207695    4.339963
  506.800000  -136.240112  116.942131    4.339955
  506.900000  -125.999634  116.810112    4.339952
  507.000000  -143.380188  115.418060    4.339947
  507.100000  -116.174683  119.990562    4.339937
  507.200000  -131.735229  116.055702    4.339933
  507.300000  -136.134033  117.700241    4.339929
  507.400000  -137.494507  116.609467    4.339923
  507.500000  -148.470703  114.523979    4.339926
  507.600000  -144.164307  117.013870    4.339927
  507.700000  -172.175293  113.308517    4.339920
  507.800000  -147.661438  119.169868    4.339904
  507.900000  -143.083313  118.526733    4.339891
  508.000000  -132.033447  117.749535    4.339896
  508.100000  -137.406189  118.147850    4.339916
  508.200000  -142.405823  118.822067    4.339930
  508.300000  -144.522278  121.103317    4.339927
  508.400000  -160.745911  117.853752    4.339918
  508.500000  -175.493591  115.430946    4.339904
  508.600000  -181.240112  114.179741    4.339889
  508.700000  -159.271179  115.709412    4.339873
  508.800000  -159.684387  117.144531    4.339858
  508.900000  -168.389771  114.815102    4.339839
  509.000000  -169.626038  113.584595    4.339830
  509.100000  -143.613464  117.682320    4.339827
  509.200000  -134.299194  118.796349    4.339834
  509.300000  -140.855225  118.084869    4.339841
  509.400000  -150.000488  117.699089    4.339841
  509.500000  -165.638062  115.820778    4.339832
  509.600000  -152.451782  116.100311    4.339819
  509.700000  -157.097717  114.914024    4.339808
  509.800000  -149.485474  115.821136    4.339798
  509.900000  -153.059631  116.536652    4.339788
  510.000000  -135.416077  119.636826    4.339769
  510.100000  -128.814453  119.837082    4.339751
  510.200000  -130.339233  119.479225    4.339739
  510.300000  -127.239868  120.366966    4.339729
  510.400000  -128.104492  119.647926    4.339721
  510.500000  -103.853271  124.831726    4.339713
  510.600000  -103.763428  122.975708    4.339705
  510.700000  -97.697754  123.525429    4.339704
  510.800000  -103.787476  122.009506    4.339703
  510.900000  -110.332397  121.229164    4.339703
  511.000000  -115.217285  119.705017    4.339703
  511.100000  -125.829834  117.378548    4.339705
  511.200000  -133.820679  118.115829    4.339705
  511.300000  -139.069824  116.897644    4.339696
  511.400000  -119.787720  119.278702    4.339692
  511.500000  -107.395142  121.383614    4.339688
  511.600000  -108.003418  119.994514    4.339689
  511.700000  -131.987000  117.872459    4.339688
  511.800000  -117.519592  121.130760    4.339677
  511.900000  -130.018005  119.659645    4.339662
  512.000000  -125.510559  119.304070    4.339644
  512.100000  -116.884399  119.096138    4.339638
  512.200000  -109.020203  121.215454    4.339634
  512.300000  -126.763123  120.340057    4.339628
  512.400000  -117.733704  122.522804    4.339617
  512.500000  -104.624146  124.497078    4.339601
  512.600000  -114.576660  122.406982    4.339588
  512.700000  -141.186279  116.798988    4.339581
  512.800000  -102.084839  125.164017    4.339576
  512.900000  -83.797424  127.426941    4.339573
  513.000000  -121.608398  121.489311    4.339578
  513.100000  -147.841431  116.828667    4.339586
  513.200000  -123.854126  119.891075    4.339601
  513.300000  -115.634888  122.885094    4.339621
  513.400000  -107.566589  125.196724    4.339624
  513.500000  -129.693542  121.686226    4.339620
  513.600000  -144.044678  118.626312    4.339612
  513.700000  -144.382690  117.474525    4.339606
  513.800000  -134.777222  118.753571    4.339604
  513.900000  -126.097290  121.487793    4.339600
  514.000000  -172.703369  116.838875    4.339586
  514.100000  -174.699646  114.814934    4.339571
  514.200000  -163.311523  116.852661    4.339567
  514.300000  -141.753052  119.529488    4.339567
  514.400000  -140.478394  118.978882    4.339576
  514.500000  -156.410889  116.668121    4.339589
  514.600000  -120.013733  123.325058    4.339600
  514.700000  -147.027405  120.293983    4.339603
  514.800000  -127.449585  121.496674    4.339607
  514.900000  -133.293640  121.864128    4.339616
  515.000000  -150.434570  121.379059    4.339614
  515.100000  -180.364441  114.638313    4.339608
  515.200000  -189.618652  111.617592    4.339606
  515.300000  -206.700317  109.942871    4.339604
  515.400000  -179.906677  115.406029    4.339594
  515.500000  -181.008179  114.847816    4.339577
  515.600000  -183.444214  113.008980    4.339570
  515.700000  -169.287903  117.921684    4.339561
  515.800000  -166.847534  116.944839    4.339552
  515.900000  -167.321899  116.544609    4.339553
  516.000000  -165.229187  118.229156    4.339555
  516.100000  -169.175720  116.664719    4.339556
  516.200000  -174.832275  116.234093    4.339557
  516.300000  -196.166382  112.716629    4.339550
  516.400000  -198.725586  113.059586    4.339539
  516.500000  -179.190063  116.836739    4.339520
  516.600000  -190.227722  113.121017    4.339502
  516.700000  -195.019897  113.814011    4.339485
  516.800000  -193.820923  113.872238    4.339462
  516.900000  -184.020874  113.485428    4.339447
  517.000000  -168.039795  116.907059    4.339438
  517.100000  -163.029297  118.054520    4.339430
  517.200000  -174.142700  116.355423    4.339420
  517.300000  -197.413147  112.965889    4.339413
  517.400000  -211.248657  112.619514    4.339406
  517.500000  -196.463928  115.243820    4.339398
  517.600000  -191.484314  116.806801    4.339395
  517.700000  -168.495728  120.431763    4.339390
  517.800000  -154.620178  123.250122    4.339386
  517.900000  -140.714539  124.432976    4.339384
  518.000000  -149.353516  120.557625    4.339391
  518.100000  -134.179688  122.271332    4.339408
  518.200000  -125.133057  124.090134    4.339417
  518.300000  -134.491455  122.976189    4.339415
  518.400000  -124.973694  124.203178    4.339409
  518.500000  -121.567688  124.500038    4.339405
  518.600000  -125.265381  123.014420    4.339400
  518.700000  -108.098206  124.380058    4.339401
  518.800000  -105.184937  128.093536    4.339401
  518.900000  -110.793945  126.195946    4.339392
  519.000000  -123.201355  123.447182    4.339389
  519.100000  -124.845337  123.973114    4.339388
  519.200000  -116.187744  123.262520    4.339389
  519.300000  -124.775208  124.341843    4.339397
  519.400000  -87.748230  128.970200    4.339398
  519.500000  -91.092529  128.285294    4.339409
  519.600000  -100.623535  126.936913    4.339424
  519.700000  -102.307251  125.343758    4.339438
  519.800000  -97.897034  124.779076    4.339464
  519.900000  -86.684753  130.031830    4.339488
  520.000000  -93.404053  128.755020    4.339504
  520.100000  -100.414185  124.359863    4.339530
  520.200000  -116.317932  124.276695    4.339556
  520.300000  -130.419373  123.343269    4.339564
  520.400000  -104.988464  124.423676    4.339569
  520.500000  -132.880310  121.770699    4.339573
  520.600000  -129.195312  121.852066    4.339568
  520.700000  -107.325989  124.204529    4.339565
  520.800000  -78.121216  131.383392    4.339557
  520.900000  -106.149292  123.631180    4.339547
  521.000000  -98.963684  124.497231    4.339546
  521.100000  -73.265381  128.336990    4.339541
  521.200000  -72.424377  128.145020    4.339536
  521.300000  -94.444580  126.240738    4.339531
  521.400000  -86.661072  127.837288    4.339520
  521.500000  -126.814148  118.350250    4.339522
  521.600000  -121.631836  121.960114    4.339532
  521.700000  -129.708252  122.846336    4.339530
  521.800000  -123.844360  120.942131    4.339532
  521.900000  -112.440613  124.079819    4.339542
  522.000000  -120.549500  123.409470    4.339543
  522.100000  -108.897095  123.442192    4.339547
  522.200000  -126.521118  119.927071    4.339555
  522.300000  -131.185364  123.133797    4.339548
  522.400000  -143.407166  118.302315    4.339529
